Species,Species_ID,Edible,Measure_Type,Length,Weight
Seventy-four (M&F),562.0,True,Total length,129.0,21.2
Seventy-four (M&F),562.0,True,Total length,130.0,21.6
Seventy-four (M&F),562.0,True,Total length,131.0,22.1
Seventy-four (M&F),562.0,True,Total length,132.0,22.5
Seventy-four (M&F),562.0,True,Total length,133.0,23.0
Seventy-four (M&F),562.0,True,Total length,134.0,23.5
Seventy-four (M&F),562.0,True,Total length,135.0,23.9
Seventy-four (M&F),562.0,True,Total length,136.0,24.4
Seventy-four (M&F),562.0,True,Total length,137.0,24.9
Seventy-four (M&F),562.0,True,Total length,138.0,25.4
Seventy-four (M&F),562.0,True,Total length,139.0,25.9
Seventy-four (M&F),562.0,True,Total length,140.0,26.4
Seventy-four (M&F),562.0,True,Total length,141.0,26.9
Seventy-four (M&F),562.0,True,Total length,142.0,27.4
Seventy-four (M&F),562.0,True,Total length,143.0,27.9
Seventy-four (M&F),562.0,True,Total length,144.0,28.4
Seventy-four (M&F),562.0,True,Total length,145.0,29.0
Seventy-four (M&F),562.0,True,Total length,146.0,29.5
Seventy-four (M&F),562.0,True,Total length,147.0,30.1
Seventy-four (M&F),562.0,True,Total length,148.0,30.6
Seventy-four (M&F),562.0,True,Total length,149.0,31.2
Seventy-four (M&F),562.0,True,Total length,150.0,31.7
Seventy-four (M&F),562.0,True,Total length,151.0,32.3
Seventy-four (M&F),562.0,True,Total length,152.0,32.9
Seventy-four (M&F),562.0,True,Total length,153.0,33.4
Seventy-four (M&F),562.0,True,Total length,154.0,34.0
Seventy-four (M&F),562.0,True,Total length,155.0,34.6
Seventy-four (M&F),562.0,True,Total length,156.0,35.2
Seventy-four (M&F),562.0,True,Total length,157.0,35.8
Seventy-four (M&F),562.0,True,Total length,158.0,36.4
Seventy-four (M&F),562.0,True,Total length,159.0,37.1
Seventy-four (M&F),562.0,True,Total length,160.0,37.7
Seventy-four (M&F),562.0,True,Total length,161.0,38.3
Seventy-four (M&F),562.0,True,Total length,162.0,39.0
Seventy-four (M&F),562.0,True,Total length,163.0,39.6
Seventy-four (M&F),562.0,True,Total length,164.0,40.3
Seventy-four (M&F),562.0,True,Total length,165.0,40.9
Seventy-four (M&F),562.0,True,Total length,166.0,41.6
Seventy-four (M&F),562.0,True,Total length,167.0,42.3
Seventy-four (M&F),562.0,True,Total length,168.0,42.9
Seventy-four (M&F),562.0,True,Total length,169.0,43.6
Seventy-four (M&F),562.0,True,Total length,170.0,44.3
Seventy-four (M&F),562.0,True,Total length,171.0,45.0
Seventy-four (M&F),562.0,True,Total length,172.0,45.7
Seventy-four (M&F),562.0,True,Total length,173.0,46.4
Seventy-four (M&F),562.0,True,Total length,174.0,47.1
Seventy-four (M&F),562.0,True,Total length,175.0,47.9
Seventy-four (M&F),562.0,True,Total length,176.0,48.6
Seventy-four (M&F),562.0,True,Total length,177.0,49.4
Seventy-four (M&F),562.0,True,Total length,178.0,50.1
Seventy-four (M&F),562.0,True,Total length,179.0,50.9
Seventy-four (M&F),562.0,True,Total length,180.0,51.6
Seventy-four (M&F),562.0,True,Total length,181.0,52.4
Seventy-four (M&F),562.0,True,Total length,182.0,53.2
Seventy-four (M&F),562.0,True,Total length,183.0,53.9
Seventy-four (M&F),562.0,True,Total length,184.0,54.7
Seventy-four (M&F),562.0,True,Total length,185.0,55.5
Seventy-four (M&F),562.0,True,Total length,186.0,56.3
Seventy-four (M&F),562.0,True,Total length,187.0,57.2
Seventy-four (M&F),562.0,True,Total length,188.0,58.0
Seventy-four (M&F),562.0,True,Total length,189.0,58.8
Seventy-four (M&F),562.0,True,Total length,190.0,59.6
Seventy-four (M&F),562.0,True,Total length,191.0,60.5
Seventy-four (M&F),562.0,True,Total length,192.0,61.3
Seventy-four (M&F),562.0,True,Total length,193.0,62.2
Seventy-four (M&F),562.0,True,Total length,194.0,63.0
Seventy-four (M&F),562.0,True,Total length,195.0,63.9
Seventy-four (M&F),562.0,True,Total length,196.0,64.8
Seventy-four (M&F),562.0,True,Total length,197.0,65.7
Seventy-four (M&F),562.0,True,Total length,198.0,66.6
Seventy-four (M&F),562.0,True,Total length,199.0,67.5
Seventy-four (M&F),562.0,True,Total length,200.0,68.4
Seventy-four (M&F),562.0,True,Total length,201.0,69.3
Seventy-four (M&F),562.0,True,Total length,202.0,70.2
Seventy-four (M&F),562.0,True,Total length,203.0,71.2
Seventy-four (M&F),562.0,True,Total length,204.0,72.1
Seventy-four (M&F),562.0,True,Total length,205.0,73.0
Seventy-four (M&F),562.0,True,Total length,206.0,74.0
Seventy-four (M&F),562.0,True,Total length,207.0,75.0
Seventy-four (M&F),562.0,True,Total length,208.0,75.9
Seventy-four (M&F),562.0,True,Total length,209.0,76.9
Seventy-four (M&F),562.0,True,Total length,210.0,77.9
Seventy-four (M&F),562.0,True,Total length,211.0,78.9
Seventy-four (M&F),562.0,True,Total length,212.0,79.9
Seventy-four (M&F),562.0,True,Total length,213.0,80.9
Seventy-four (M&F),562.0,True,Total length,214.0,81.9
Seventy-four (M&F),562.0,True,Total length,215.0,83.0
Seventy-four (M&F),562.0,True,Total length,216.0,84.0
Seventy-four (M&F),562.0,True,Total length,217.0,85.0
Seventy-four (M&F),562.0,True,Total length,218.0,86.1
Seventy-four (M&F),562.0,True,Total length,219.0,87.1
Seventy-four (M&F),562.0,True,Total length,220.0,88.2
Seventy-four (M&F),562.0,True,Total length,221.0,89.3
Seventy-four (M&F),562.0,True,Total length,222.0,90.4
Seventy-four (M&F),562.0,True,Total length,223.0,91.5
Seventy-four (M&F),562.0,True,Total length,224.0,92.6
Seventy-four (M&F),562.0,True,Total length,225.0,93.7
Seventy-four (M&F),562.0,True,Total length,226.0,94.8
Seventy-four (M&F),562.0,True,Total length,227.0,95.9
Seventy-four (M&F),562.0,True,Total length,228.0,97.0
Seventy-four (M&F),562.0,True,Total length,229.0,98.2
Seventy-four (M&F),562.0,True,Total length,230.0,99.3
Seventy-four (M&F),562.0,True,Total length,231.0,100.5
Seventy-four (M&F),562.0,True,Total length,232.0,101.6
Seventy-four (M&F),562.0,True,Total length,233.0,102.8
Seventy-four (M&F),562.0,True,Total length,234.0,104.0
Seventy-four (M&F),562.0,True,Total length,235.0,105.2
Seventy-four (M&F),562.0,True,Total length,236.0,106.4
Seventy-four (M&F),562.0,True,Total length,237.0,107.6
Seventy-four (M&F),562.0,True,Total length,238.0,108.8
Seventy-four (M&F),562.0,True,Total length,239.0,110.0
Seventy-four (M&F),562.0,True,Total length,240.0,111.3
Seventy-four (M&F),562.0,True,Total length,241.0,112.5
Seventy-four (M&F),562.0,True,Total length,242.0,113.8
Seventy-four (M&F),562.0,True,Total length,243.0,115.0
Seventy-four (M&F),562.0,True,Total length,244.0,116.3
Seventy-four (M&F),562.0,True,Total length,245.0,117.6
Seventy-four (M&F),562.0,True,Total length,246.0,118.9
Seventy-four (M&F),562.0,True,Total length,247.0,120.2
Seventy-four (M&F),562.0,True,Total length,248.0,121.5
Seventy-four (M&F),562.0,True,Total length,249.0,122.8
Seventy-four (M&F),562.0,True,Total length,250.0,124.1
Seventy-four (M&F),562.0,True,Total length,251.0,125.4
Seventy-four (M&F),562.0,True,Total length,252.0,126.8
Seventy-four (M&F),562.0,True,Total length,253.0,128.1
Seventy-four (M&F),562.0,True,Total length,254.0,129.5
Seventy-four (M&F),562.0,True,Total length,255.0,130.8
Seventy-four (M&F),562.0,True,Total length,256.0,132.2
Seventy-four (M&F),562.0,True,Total length,257.0,133.6
Seventy-four (M&F),562.0,True,Total length,258.0,135.0
Seventy-four (M&F),562.0,True,Total length,259.0,136.4
Seventy-four (M&F),562.0,True,Total length,260.0,137.8
Seventy-four (M&F),562.0,True,Total length,261.0,139.2
Seventy-four (M&F),562.0,True,Total length,262.0,140.6
Seventy-four (M&F),562.0,True,Total length,263.0,142.1
Seventy-four (M&F),562.0,True,Total length,264.0,143.5
Seventy-four (M&F),562.0,True,Total length,265.0,145.0
Seventy-four (M&F),562.0,True,Total length,266.0,146.4
Seventy-four (M&F),562.0,True,Total length,267.0,147.9
Seventy-four (M&F),562.0,True,Total length,268.0,149.4
Seventy-four (M&F),562.0,True,Total length,269.0,150.9
Seventy-four (M&F),562.0,True,Total length,270.0,152.4
Seventy-four (M&F),562.0,True,Total length,271.0,153.9
Seventy-four (M&F),562.0,True,Total length,272.0,155.4
Seventy-four (M&F),562.0,True,Total length,273.0,157.0
Seventy-four (M&F),562.0,True,Total length,274.0,158.5
Seventy-four (M&F),562.0,True,Total length,275.0,160.1
Seventy-four (M&F),562.0,True,Total length,276.0,161.6
Seventy-four (M&F),562.0,True,Total length,277.0,163.2
Seventy-four (M&F),562.0,True,Total length,278.0,164.8
Seventy-four (M&F),562.0,True,Total length,279.0,166.3
Seventy-four (M&F),562.0,True,Total length,280.0,167.9
Seventy-four (M&F),562.0,True,Total length,281.0,169.5
Seventy-four (M&F),562.0,True,Total length,282.0,171.2
Seventy-four (M&F),562.0,True,Total length,283.0,172.8
Seventy-four (M&F),562.0,True,Total length,284.0,174.4
Seventy-four (M&F),562.0,True,Total length,285.0,176.1
Seventy-four (M&F),562.0,True,Total length,286.0,177.7
Seventy-four (M&F),562.0,True,Total length,287.0,179.4
Seventy-four (M&F),562.0,True,Total length,288.0,181.1
Seventy-four (M&F),562.0,True,Total length,289.0,182.7
Seventy-four (M&F),562.0,True,Total length,290.0,184.4
Seventy-four (M&F),562.0,True,Total length,291.0,186.1
Seventy-four (M&F),562.0,True,Total length,292.0,187.9
Seventy-four (M&F),562.0,True,Total length,293.0,189.6
Seventy-four (M&F),562.0,True,Total length,294.0,191.3
Seventy-four (M&F),562.0,True,Total length,295.0,193.1
Seventy-four (M&F),562.0,True,Total length,296.0,194.8
Seventy-four (M&F),562.0,True,Total length,297.0,196.6
Seventy-four (M&F),562.0,True,Total length,298.0,198.3
Seventy-four (M&F),562.0,True,Total length,299.0,200.1
Seventy-four (M&F),562.0,True,Total length,300.0,201.9
Scotsman (M&F),561.0,True,Fork length,25.0,0.3
Scotsman (M&F),561.0,True,Fork length,26.0,0.4
Scotsman (M&F),561.0,True,Fork length,27.0,0.4
Scotsman (M&F),561.0,True,Fork length,28.0,0.4
Scotsman (M&F),561.0,True,Fork length,29.0,0.5
Scotsman (M&F),561.0,True,Fork length,30.0,0.5
Scotsman (M&F),561.0,True,Fork length,31.0,0.6
Scotsman (M&F),561.0,True,Fork length,32.0,0.6
Scotsman (M&F),561.0,True,Fork length,33.0,0.7
Scotsman (M&F),561.0,True,Fork length,34.0,0.8
Scotsman (M&F),561.0,True,Fork length,35.0,0.8
Scotsman (M&F),561.0,True,Fork length,36.0,0.9
Scotsman (M&F),561.0,True,Fork length,37.0,1.0
Scotsman (M&F),561.0,True,Fork length,38.0,1.0
Scotsman (M&F),561.0,True,Fork length,39.0,1.1
Scotsman (M&F),561.0,True,Fork length,40.0,1.2
Scotsman (M&F),561.0,True,Fork length,41.0,1.3
Scotsman (M&F),561.0,True,Fork length,42.0,1.4
Scotsman (M&F),561.0,True,Fork length,43.0,1.5
Scotsman (M&F),561.0,True,Fork length,44.0,1.6
Scotsman (M&F),561.0,True,Fork length,45.0,1.7
Scotsman (M&F),561.0,True,Fork length,46.0,1.8
Scotsman (M&F),561.0,True,Fork length,47.0,1.9
Scotsman (M&F),561.0,True,Fork length,48.0,2.0
Scotsman (M&F),561.0,True,Fork length,49.0,2.1
Scotsman (M&F),561.0,True,Fork length,50.0,2.3
Scotsman (M&F),561.0,True,Fork length,51.0,2.4
Scotsman (M&F),561.0,True,Fork length,52.0,2.5
Scotsman (M&F),561.0,True,Fork length,53.0,2.7
Scotsman (M&F),561.0,True,Fork length,54.0,2.8
Scotsman (M&F),561.0,True,Fork length,55.0,3.0
Scotsman (M&F),561.0,True,Fork length,56.0,3.1
Scotsman (M&F),561.0,True,Fork length,57.0,3.3
Scotsman (M&F),561.0,True,Fork length,58.0,3.4
Scotsman (M&F),561.0,True,Fork length,59.0,3.6
Scotsman (M&F),561.0,True,Fork length,60.0,3.8
Scotsman (M&F),561.0,True,Fork length,61.0,4.0
Scotsman (M&F),561.0,True,Fork length,62.0,4.1
Scotsman (M&F),561.0,True,Fork length,63.0,4.3
Scotsman (M&F),561.0,True,Fork length,64.0,4.5
Scotsman (M&F),561.0,True,Fork length,65.0,4.7
Scotsman (M&F),561.0,True,Fork length,66.0,4.9
Scotsman (M&F),561.0,True,Fork length,67.0,5.1
Scotsman (M&F),561.0,True,Fork length,68.0,5.4
Scotsman (M&F),561.0,True,Fork length,69.0,5.6
Scotsman (M&F),561.0,True,Fork length,70.0,5.8
Scotsman (M&F),561.0,True,Fork length,71.0,6.1
Scotsman (M&F),561.0,True,Fork length,72.0,6.3
Scotsman (M&F),561.0,True,Fork length,73.0,6.5
Scotsman (M&F),561.0,True,Fork length,74.0,6.8
Scotsman (M&F),561.0,True,Fork length,75.0,7.1
Scotsman (M&F),561.0,True,Fork length,76.0,7.3
Scotsman (M&F),561.0,True,Fork length,77.0,7.6
Scotsman (M&F),561.0,True,Fork length,78.0,7.9
Scotsman (M&F),561.0,True,Fork length,79.0,8.2
Scotsman (M&F),561.0,True,Fork length,80.0,8.5
Scotsman (M&F),561.0,True,Fork length,81.0,8.8
Scotsman (M&F),561.0,True,Fork length,82.0,9.1
Scotsman (M&F),561.0,True,Fork length,83.0,9.4
Scotsman (M&F),561.0,True,Fork length,84.0,9.7
Scotsman (M&F),561.0,True,Fork length,85.0,10.0
Scotsman (M&F),561.0,True,Fork length,86.0,10.4
Scotsman (M&F),561.0,True,Fork length,87.0,10.7
Scotsman (M&F),561.0,True,Fork length,88.0,11.1
Scotsman (M&F),561.0,True,Fork length,89.0,11.4
Scotsman (M&F),561.0,True,Fork length,90.0,11.8
Scotsman (M&F),561.0,True,Fork length,91.0,12.2
Scotsman (M&F),561.0,True,Fork length,92.0,12.5
Scotsman (M&F),561.0,True,Fork length,93.0,12.9
Scotsman (M&F),561.0,True,Fork length,94.0,13.3
Scotsman (M&F),561.0,True,Fork length,95.0,13.7
Scotsman (M&F),561.0,True,Fork length,96.0,14.1
Scotsman (M&F),561.0,True,Fork length,97.0,14.6
Scotsman (M&F),561.0,True,Fork length,98.0,15.0
Scotsman (M&F),561.0,True,Fork length,99.0,15.4
Scotsman (M&F),561.0,True,Fork length,100.0,15.9
Scotsman (M&F),561.0,True,Fork length,101.0,16.3
Scotsman (M&F),561.0,True,Fork length,102.0,16.8
Scotsman (M&F),561.0,True,Fork length,103.0,17.2
Scotsman (M&F),561.0,True,Fork length,104.0,17.7
Scotsman (M&F),561.0,True,Fork length,105.0,18.2
Scotsman (M&F),561.0,True,Fork length,106.0,18.7
Scotsman (M&F),561.0,True,Fork length,107.0,19.2
Scotsman (M&F),561.0,True,Fork length,108.0,19.7
Scotsman (M&F),561.0,True,Fork length,109.0,20.2
Scotsman (M&F),561.0,True,Fork length,110.0,20.7
Scotsman (M&F),561.0,True,Fork length,111.0,21.3
Scotsman (M&F),561.0,True,Fork length,112.0,21.8
Scotsman (M&F),561.0,True,Fork length,113.0,22.3
Scotsman (M&F),561.0,True,Fork length,114.0,22.9
Scotsman (M&F),561.0,True,Fork length,115.0,23.5
Scotsman (M&F),561.0,True,Fork length,116.0,24.1
Scotsman (M&F),561.0,True,Fork length,117.0,24.6
Scotsman (M&F),561.0,True,Fork length,118.0,25.2
Scotsman (M&F),561.0,True,Fork length,119.0,25.8
Scotsman (M&F),561.0,True,Fork length,120.0,26.5
Scotsman (M&F),561.0,True,Fork length,121.0,27.1
Scotsman (M&F),561.0,True,Fork length,122.0,27.7
Scotsman (M&F),561.0,True,Fork length,123.0,28.4
Scotsman (M&F),561.0,True,Fork length,124.0,29.0
Scotsman (M&F),561.0,True,Fork length,125.0,29.7
Scotsman (M&F),561.0,True,Fork length,126.0,30.4
Scotsman (M&F),561.0,True,Fork length,127.0,31.0
Scotsman (M&F),561.0,True,Fork length,128.0,31.7
Scotsman (M&F),561.0,True,Fork length,129.0,32.4
Scotsman (M&F),561.0,True,Fork length,130.0,33.1
Scotsman (M&F),561.0,True,Fork length,131.0,33.9
Scotsman (M&F),561.0,True,Fork length,132.0,34.6
Scotsman (M&F),561.0,True,Fork length,133.0,35.3
Scotsman (M&F),561.0,True,Fork length,134.0,36.1
Scotsman (M&F),561.0,True,Fork length,135.0,36.8
Scotsman (M&F),561.0,True,Fork length,136.0,37.6
Scotsman (M&F),561.0,True,Fork length,137.0,38.4
Scotsman (M&F),561.0,True,Fork length,138.0,39.2
Scotsman (M&F),561.0,True,Fork length,139.0,40.0
Scotsman (M&F),561.0,True,Fork length,140.0,40.8
Scotsman (M&F),561.0,True,Fork length,141.0,41.6
Scotsman (M&F),561.0,True,Fork length,142.0,42.5
Scotsman (M&F),561.0,True,Fork length,143.0,43.3
Scotsman (M&F),561.0,True,Fork length,144.0,44.2
Scotsman (M&F),561.0,True,Fork length,145.0,45.0
Scotsman (M&F),561.0,True,Fork length,146.0,45.9
Scotsman (M&F),561.0,True,Fork length,147.0,46.8
Scotsman (M&F),561.0,True,Fork length,148.0,47.7
Scotsman (M&F),561.0,True,Fork length,149.0,48.6
Scotsman (M&F),561.0,True,Fork length,150.0,49.5
Scotsman (M&F),561.0,True,Fork length,151.0,50.5
Scotsman (M&F),561.0,True,Fork length,152.0,51.4
Scotsman (M&F),561.0,True,Fork length,153.0,52.4
Scotsman (M&F),561.0,True,Fork length,154.0,53.3
Scotsman (M&F),561.0,True,Fork length,155.0,54.3
Scotsman (M&F),561.0,True,Fork length,156.0,55.3
Scotsman (M&F),561.0,True,Fork length,157.0,56.3
Scotsman (M&F),561.0,True,Fork length,158.0,57.3
Scotsman (M&F),561.0,True,Fork length,159.0,58.4
Scotsman (M&F),561.0,True,Fork length,160.0,59.4
Scotsman (M&F),561.0,True,Fork length,161.0,60.4
Scotsman (M&F),561.0,True,Fork length,162.0,61.5
Scotsman (M&F),561.0,True,Fork length,163.0,62.6
Scotsman (M&F),561.0,True,Fork length,164.0,63.7
Scotsman (M&F),561.0,True,Fork length,165.0,64.8
Scotsman (M&F),561.0,True,Fork length,166.0,65.9
Scotsman (M&F),561.0,True,Fork length,167.0,67.0
Scotsman (M&F),561.0,True,Fork length,168.0,68.1
Scotsman (M&F),561.0,True,Fork length,169.0,69.3
Scotsman (M&F),561.0,True,Fork length,170.0,70.4
Scotsman (M&F),561.0,True,Fork length,171.0,71.6
Scotsman (M&F),561.0,True,Fork length,172.0,72.8
Scotsman (M&F),561.0,True,Fork length,173.0,74.0
Scotsman (M&F),561.0,True,Fork length,174.0,75.2
Scotsman (M&F),561.0,True,Fork length,175.0,76.4
Scotsman (M&F),561.0,True,Fork length,176.0,77.6
Scotsman (M&F),561.0,True,Fork length,177.0,78.9
Scotsman (M&F),561.0,True,Fork length,178.0,80.1
Scotsman (M&F),561.0,True,Fork length,179.0,81.4
Scotsman (M&F),561.0,True,Fork length,180.0,82.7
Scotsman (M&F),561.0,True,Fork length,181.0,84.0
Scotsman (M&F),561.0,True,Fork length,182.0,85.3
Scotsman (M&F),561.0,True,Fork length,183.0,86.6
Scotsman (M&F),561.0,True,Fork length,184.0,88.0
Scotsman (M&F),561.0,True,Fork length,185.0,89.3
Scotsman (M&F),561.0,True,Fork length,186.0,90.7
Scotsman (M&F),561.0,True,Fork length,187.0,92.1
Scotsman (M&F),561.0,True,Fork length,188.0,93.4
Scotsman (M&F),561.0,True,Fork length,189.0,94.8
Scotsman (M&F),561.0,True,Fork length,190.0,96.3
Scotsman (M&F),561.0,True,Fork length,191.0,97.7
Scotsman (M&F),561.0,True,Fork length,192.0,99.1
Scotsman (M&F),561.0,True,Fork length,193.0,100.6
Scotsman (M&F),561.0,True,Fork length,194.0,102.1
Scotsman (M&F),561.0,True,Fork length,195.0,103.6
Scotsman (M&F),561.0,True,Fork length,196.0,105.1
Scotsman (M&F),561.0,True,Fork length,197.0,106.6
Scotsman (M&F),561.0,True,Fork length,198.0,108.1
Scotsman (M&F),561.0,True,Fork length,199.0,109.6
Scotsman (M&F),561.0,True,Fork length,200.0,111.2
Scotsman (M&F),561.0,True,Fork length,201.0,112.8
Scotsman (M&F),561.0,True,Fork length,202.0,114.3
Scotsman (M&F),561.0,True,Fork length,203.0,115.9
Scotsman (M&F),561.0,True,Fork length,204.0,117.6
Scotsman (M&F),561.0,True,Fork length,205.0,119.2
Scotsman (M&F),561.0,True,Fork length,206.0,120.8
Scotsman (M&F),561.0,True,Fork length,207.0,122.5
Scotsman (M&F),561.0,True,Fork length,208.0,124.1
Scotsman (M&F),561.0,True,Fork length,209.0,125.8
Scotsman (M&F),561.0,True,Fork length,210.0,127.5
Scotsman (M&F),561.0,True,Fork length,211.0,129.2
Scotsman (M&F),561.0,True,Fork length,212.0,131.0
Scotsman (M&F),561.0,True,Fork length,213.0,132.7
Scotsman (M&F),561.0,True,Fork length,214.0,134.5
Scotsman (M&F),561.0,True,Fork length,215.0,136.3
Scotsman (M&F),561.0,True,Fork length,216.0,138.0
Scotsman (M&F),561.0,True,Fork length,217.0,139.8
Scotsman (M&F),561.0,True,Fork length,218.0,141.7
Scotsman (M&F),561.0,True,Fork length,219.0,143.5
Scotsman (M&F),561.0,True,Fork length,220.0,145.3
Scotsman (M&F),561.0,True,Fork length,221.0,147.2
Scotsman (M&F),561.0,True,Fork length,222.0,149.1
Scotsman (M&F),561.0,True,Fork length,223.0,151.0
Scotsman (M&F),561.0,True,Fork length,224.0,152.9
Scotsman (M&F),561.0,True,Fork length,225.0,154.8
Scotsman (M&F),561.0,True,Fork length,226.0,156.8
Scotsman (M&F),561.0,True,Fork length,227.0,158.7
Scotsman (M&F),561.0,True,Fork length,228.0,160.7
Scotsman (M&F),561.0,True,Fork length,229.0,162.7
Scotsman (M&F),561.0,True,Fork length,230.0,164.7
Scotsman (M&F),561.0,True,Fork length,231.0,166.7
Scotsman (M&F),561.0,True,Fork length,232.0,168.7
Scotsman (M&F),561.0,True,Fork length,233.0,170.8
Scotsman (M&F),561.0,True,Fork length,234.0,172.9
Scotsman (M&F),561.0,True,Fork length,235.0,174.9
Scotsman (M&F),561.0,True,Fork length,236.0,177.0
Scotsman (M&F),561.0,True,Fork length,237.0,179.2
Scotsman (M&F),561.0,True,Fork length,238.0,181.3
Scotsman (M&F),561.0,True,Fork length,239.0,183.4
Scotsman (M&F),561.0,True,Fork length,240.0,185.6
Scotsman (M&F),561.0,True,Fork length,241.0,187.8
Scotsman (M&F),561.0,True,Fork length,242.0,190.0
Scotsman (M&F),561.0,True,Fork length,243.0,192.2
Scotsman (M&F),561.0,True,Fork length,244.0,194.4
Scotsman (M&F),561.0,True,Fork length,245.0,196.7
Scotsman (M&F),561.0,True,Fork length,246.0,198.9
Scotsman (M&F),561.0,True,Fork length,247.0,201.2
Scotsman (M&F),561.0,True,Fork length,248.0,203.5
Scotsman (M&F),561.0,True,Fork length,249.0,205.8
Scotsman (M&F),561.0,True,Fork length,250.0,208.2
Scotsman (M&F),561.0,True,Fork length,251.0,210.5
Scotsman (M&F),561.0,True,Fork length,252.0,212.9
Scotsman (M&F),561.0,True,Fork length,253.0,215.3
Scotsman (M&F),561.0,True,Fork length,254.0,217.7
Scotsman (M&F),561.0,True,Fork length,255.0,220.1
Scotsman (M&F),561.0,True,Fork length,256.0,222.5
Scotsman (M&F),561.0,True,Fork length,257.0,225.0
Scotsman (M&F),561.0,True,Fork length,258.0,227.4
Scotsman (M&F),561.0,True,Fork length,259.0,229.9
Scotsman (M&F),561.0,True,Fork length,260.0,232.4
